Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD8940,Arvind,Beverages,Soft Drinks,Dhanbad,20-10-2015,East,1863,0.25,279.45,Jharkhand
OD8941,Suresh,Fruits & Veggies,Fresh Fruits,Moradabad,05-03-2016,North,1508,0.11,316.68,Uttar Pradesh
OD8942,Jonas,Fruits & Veggies,Fresh Fruits,Trivandrum,30-11-2016,South,757,0.16,280.09,Kerela
OD8943,Veena,Beverages,Health Drinks,Amritsar,31-10-2017,North,669,0.31,107.04,Punjab
OD8944,Sharon,Snacks,Noodles,Rajkot,17-09-2018,West,541,0.24,75.74,Gujarat
OD8945,Veena,Oil & Masala,Edible Oil & Ghee,Jamshedpur,13-11-2018,East,758,0.25,325.94,Jharkhand
OD8946,Krithika,"Eggs, Meat & Fish",Fish,Dhanbad,21-08-2017,East,2479,0.32,347.06,Jharkhand
OD8947,Ramesh,"Eggs, Meat & Fish",Chicken,Nashik,13-09-2015,West,1519,0.28,106.33,Maharashtra
OD8948,Aditi,Oil & Masala,Edible Oil & Ghee,Coimbatore,26-07-2018,South,1682,0.34,151.38,Tamil Nadu
OD8949,Jonas,Snacks,Cookies,Trivandrum,29-09-2018,South,1955,0.18,801.55,Kerela
OD8950,Arutra,Bakery,Breads & Buns,Kochi,10-01-2015,South,1928,0.32,848.32,Kerela
OD8951,Sheeba,Bakery,Breads & Buns,Meerut,21-11-2015,North,1179,0.23,436.23,Uttar Pradesh
OD8952,Malik,Fruits & Veggies,Organic Fruits,Madurai,16-05-2015,South,1899,0.23,778.59,Tamil Nadu
OD8953,Jonas,Oil & Masala,Spices,Patna,16-03-2016,East,928,0.3,167.04,Bihar
OD8954,Vince,"Eggs, Meat & Fish",Chicken,Coimbatore,25-09-2016,South,1020,0.22,183.6,Tamil Nadu
OD8955,Mathew,Fruits & Veggies,Fresh Fruits,Gorakhpur,22-11-2016,East,1426,0.3,427.8,Uttar Pradesh
OD8956,Sudha,Food Grains,Organic Staples,Ajmer,27-11-2016,West,919,0.14,404.36,Rajasthan
OD8957,Haseena,Oil & Masala,Spices,Patna,17-11-2015,East,1188,0.34,71.28,Bihar
OD8958,Esther,Food Grains,Rice,Kochi,19-09-2017,South,1712,0.1,342.4,Kerela
OD8959,Harish,Snacks,Noodles,Kanpur,22-11-2016,North,501,0.18,65.13,Uttar Pradesh
OD8960,Sudha,Food Grains,Atta & Flour,Pune,06-03-2018,West,1580,0.32,616.2,Maharashtra
OD8961,Suresh,"Eggs, Meat & Fish",Mutton,Amritsar,13-10-2017,North,1534,0.29,245.44,Punjab
OD8962,Hussain,Snacks,Cookies,Bikaner,18-12-2017,West,1637,0.25,196.44,Rajasthan
OD8963,Harish,Snacks,Chocolates,Lucknow,25-11-2015,North,1616,0.34,323.2,Uttar Pradesh
OD8964,Vinne,Snacks,Cookies,Amritsar,21-05-2015,North,1428,0.34,471.24,Punjab
OD8965,Ramesh,Food Grains,Organic Staples,Jamshedpur,26-07-2016,East,1063,0.35,340.16,Jharkhand
OD8966,Sheeba,Bakery,Cakes,Rourkela,27-11-2016,East,1829,0.11,713.31,Odhisa
OD8967,Akash,Oil & Masala,Spices,Ajmer,19-12-2016,West,772,0.24,270.2,Rajasthan
OD8968,Alan,Snacks,Chocolates,Kochi,19-09-2017,South,1125,0.22,236.25,Kerela
OD8969,Sharon,Food Grains,Dals & Pulses,Surat,31-05-2016,West,1863,0.15,670.68,Gujarat
OD8970,Verma,Oil & Masala,Masalas,Ajmer,07-09-2017,West,1883,0.14,583.73,Rajasthan
OD8971,Adavan,Fruits & Veggies,Organic Fruits,Trivandrum,27-11-2016,South,842,0.25,244.18,Kerela
OD8972,Adavan,Fruits & Veggies,Organic Vegetables,Pune,23-09-2015,West,1759,0.3,422.16,Maharashtra
OD8973,Verma,Food Grains,Dals & Pulses,Jhansi,30-07-2018,East,2323,0.1,905.97,Jharkhand
OD8974,Veena,Fruits & Veggies,Organic Fruits,Chandigarh,14-09-2018,North,1527,0.11,152.7,Punjab
OD8975,Arvind,Food Grains,Atta & Flour,Lucknow,13-05-2018,North,2025,0.33,121.5,Uttar Pradesh
OD8976,Muneer,Snacks,Chocolates,Moradabad,22-08-2015,North,1522,0.32,578.36,Uttar Pradesh
OD8977,Jonas,Oil & Masala,Masalas,Rajkot,13-06-2016,West,2192,0.2,854.88,Gujarat
OD8978,Komal,Food Grains,Dals & Pulses,Madurai,19-11-2015,South,984,0.12,265.68,Tamil Nadu
OD8979,Shah,Bakery,Biscuits,Patna,22-09-2017,East,2274,0.18,204.66,Bihar
OD8980,Yusuf,Oil & Masala,Edible Oil & Ghee,Coimbatore,29-04-2016,South,2029,0.19,324.64,Tamil Nadu
OD8981,Suresh,Beverages,Health Drinks,Nashik,17-10-2018,West,1529,0.11,565.73,Maharashtra
OD8982,Jonas,Snacks,Cookies,Meerut,23-09-2017,North,1369,0.24,150.59,Uttar Pradesh
OD8983,Malik,Fruits & Veggies,Organic Vegetables,Kochi,07-11-2018,South,1057,0.33,116.27,Kerela
OD8984,Amrish,"Eggs, Meat & Fish",Eggs,Coimbatore,18-11-2018,South,706,0.24,63.54,Tamil Nadu
OD8985,Komal,Beverages,Health Drinks,Varanasi,09-11-2018,North,2022,0.29,586.38,Uttar Pradesh
OD8986,Vidya,Beverages,Health Drinks,Lucknow,19-08-2018,North,1483,0.17,281.77,Uttar Pradesh
OD8987,Vidya,Fruits & Veggies,Fresh Fruits,Kochi,05-08-2017,South,1589,0.35,715.05,Kerela
OD8988,Sudeep,Bakery,Breads & Buns,Surat,23-09-2017,West,2023,0.24,283.22,Gujarat
OD8989,Sundar,Food Grains,Rice,Gorakhpur,23-09-2017,East,544,0.3,27.2,Uttar Pradesh
OD8990,Ridhesh,Fruits & Veggies,Organic Vegetables,Chandigarh,30-11-2016,North,908,0.19,90.8,Punjab
OD8991,Arvind,Oil & Masala,Edible Oil & Ghee,Jamshedpur,30-11-2016,East,1333,0.32,319.92,Jharkhand
OD8992,Muneer,Food Grains,Atta & Flour,Surat,25-12-2018,West,1196,0.23,346.84,Gujarat
OD8993,Muneer,Bakery,Breads & Buns,Meerut,25-12-2018,North,1284,0.32,295.32,Uttar Pradesh
OD8994,Ramesh,Oil & Masala,Edible Oil & Ghee,Patna,17-09-2018,East,1545,0.12,463.5,Bihar
OD8995,Peer,Food Grains,Dals & Pulses,Jhansi,22-09-2016,East,1714,0.16,137.12,Jharkhand
OD8996,Vidya,Beverages,Soft Drinks,Jhansi,25-12-2018,East,894,0.15,107.28,Jharkhand
OD8997,Sheeba,Snacks,Chocolates,Rourkela,26-01-2017,East,2486,0.34,969.54,Odhisa
OD8998,Komal,Oil & Masala,Masalas,Jamshedpur,31-07-2017,East,1309,0.22,130.9,Jharkhand
OD8999,Veronica,"Eggs, Meat & Fish",Fish,Dhanbad,26-05-2016,East,2485,0.15,497,Jharkhand
OD9000,Krithika,Bakery,Biscuits,Gorakhpur,26-05-2016,East,1792,0.22,286.72,Uttar Pradesh
OD9001,Hussain,Bakery,Cakes,Pune,06-09-2017,West,976,0.13,331.84,Maharashtra
OD9002,Jackson,Fruits & Veggies,Organic Fruits,Ajmer,24-12-2017,West,2336,0.2,677.44,Rajasthan
OD9003,Mathew,Bakery,Breads & Buns,Meerut,26-05-2016,North,1432,0.15,157.52,Uttar Pradesh
OD9004,Yadav,Food Grains,Atta & Flour,Amritsar,29-12-2017,North,957,0.22,421.08,Punjab
OD9005,Shah,Beverages,Soft Drinks,Dhanbad,29-12-2017,East,2397,0.22,1030.71,Jharkhand
OD9006,Yadav,Fruits & Veggies,Organic Vegetables,Lucknow,03-09-2016,North,1568,0.26,423.36,Uttar Pradesh
OD9007,Esther,Snacks,Cookies,Jhansi,24-12-2017,East,1589,0.12,413.14,Jharkhand
OD9008,Ravi,Beverages,Soft Drinks,Varanasi,27-04-2015,North,1334,0.25,200.1,Uttar Pradesh
OD9009,Ramesh,Oil & Masala,Edible Oil & Ghee,Amritsar,27-07-2015,North,1213,0.21,194.08,Punjab
OD9010,Veena,Oil & Masala,Edible Oil & Ghee,Dhanbad,19-05-2018,East,552,0.15,231.84,Jharkhand
OD9011,Shree,Food Grains,Organic Staples,Coimbatore,19-11-2016,South,1249,0.11,74.94,Tamil Nadu
OD9012,Hussain,Oil & Masala,Masalas,Jamshedpur,21-09-2018,East,1504,0.32,330.88,Jharkhand
OD9013,Yusuf,Fruits & Veggies,Organic Fruits,Trivandrum,25-07-2015,South,705,0.17,282,Kerela
OD9014,Haseena,Fruits & Veggies,Organic Vegetables,Kochi,23-04-2015,South,2402,0.16,768.64,Kerela
OD9015,James,Food Grains,Atta & Flour,Madurai,16-03-2018,South,1202,0.12,480.8,Tamil Nadu
OD9016,Malik,"Eggs, Meat & Fish",Mutton,Nashik,27-09-2016,West,598,0.25,215.28,Maharashtra
OD9017,Ganesh,Beverages,Soft Drinks,Ajmer,16-03-2018,West,1598,0.31,575.28,Rajasthan
OD9018,Krithika,Bakery,Breads & Buns,Nashik,18-12-2015,West,1056,0.18,211.2,Maharashtra
OD9019,Verma,"Eggs, Meat & Fish",Mutton,Coimbatore,19-08-2016,South,1507,0.35,406.89,Tamil Nadu
OD9020,Shree,Oil & Masala,Masalas,Jamshedpur,19-05-2018,East,1217,0.31,535.48,Jharkhand
OD9021,James,Oil & Masala,Spices,Trivandrum,18-04-2016,South,1049,0.11,251.76,Kerela
OD9022,Suresh,"Eggs, Meat & Fish",Mutton,Pune,16-12-2018,West,634,0.12,88.76,Maharashtra
OD9023,Yadav,Snacks,Chocolates,Kanpur,27-09-2016,North,1309,0.24,104.72,Uttar Pradesh
OD9024,Arvind,Snacks,Chocolates,Jamshedpur,24-09-2018,East,720,0.33,115.2,Jharkhand
OD9025,Hafiz,Food Grains,Organic Staples,Lucknow,21-10-2017,North,770,0.34,331.1,Uttar Pradesh
OD9026,Hafiz,Food Grains,Rice,Dhanbad,12-04-2016,East,2411,0.3,626.86,Jharkhand
OD9027,Arutra,Bakery,Cakes,Jamshedpur,15-04-2017,East,1483,0.18,163.13,Jharkhand
OD9028,Sabeela,Fruits & Veggies,Organic Fruits,Moradabad,27-09-2016,North,1334,0.12,333.5,Uttar Pradesh
OD9029,Esther,Fruits & Veggies,Organic Fruits,Rajkot,19-11-2015,West,2444,0.15,513.24,Gujarat
OD9030,Adavan,Snacks,Chocolates,Jhansi,01-07-2016,East,760,0.18,273.6,Jharkhand
OD9031,Aditi,Bakery,Breads & Buns,Jamshedpur,26-08-2018,East,1341,0.25,415.71,Jharkhand
OD9032,Ramesh,Fruits & Veggies,Organic Vegetables,Surat,19-09-2017,West,1003,0.27,100.3,Gujarat
OD9033,Hussain,Oil & Masala,Edible Oil & Ghee,Pune,26-02-2018,West,1982,0.34,772.98,Maharashtra
OD9034,Yusuf,"Eggs, Meat & Fish",Eggs,Ajmer,15-10-2018,West,893,0.13,267.9,Rajasthan
OD9035,Rumaiza,Oil & Masala,Masalas,Chandigarh,27-12-2015,North,1961,0.15,647.13,Punjab
OD9036,Harish,Food Grains,Dals & Pulses,Nashik,08-10-2016,West,1425,0.12,85.5,Maharashtra
OD9037,Ram,"Eggs, Meat & Fish",Eggs,Bikaner,26-02-2018,West,1234,0.1,271.48,Rajasthan
OD9038,Ravi,Snacks,Cookies,Chandigarh,26-02-2018,North,1331,0.3,66.55,Punjab
OD9039,Sudeep,Bakery,Breads & Buns,Gorakhpur,25-07-2015,East,1653,0.13,115.71,Uttar Pradesh
OD9040,Esther,Food Grains,Atta & Flour,Moradabad,21-11-2016,North,2225,0.24,845.5,Uttar Pradesh
OD9041,Peer,Fruits & Veggies,Organic Fruits,Patna,24-02-2015,East,2040,0.23,632.4,Bihar
OD9042,Ram,Beverages,Health Drinks,Chandigarh,17-09-2016,North,629,0.13,276.76,Punjab
OD9043,Komal,Food Grains,Atta & Flour,Meerut,22-01-2018,North,1521,0.13,212.94,Uttar Pradesh
OD9044,Ridhesh,Fruits & Veggies,Organic Fruits,Dhanbad,10-11-2017,East,2082,0.28,520.5,Jharkhand
OD9045,Roshan,Fruits & Veggies,Fresh Fruits,Bikaner,16-12-2018,West,1610,0.11,724.5,Rajasthan
OD9046,Willams,Food Grains,Dals & Pulses,Jhansi,24-09-2018,East,1792,0.28,788.48,Jharkhand
OD9047,Ganesh,Snacks,Cookies,Gorakhpur,21-10-2017,East,964,0.3,106.04,Uttar Pradesh
OD9048,Suresh,"Eggs, Meat & Fish",Fish,Meerut,13-03-2018,North,527,0.13,226.61,Uttar Pradesh
OD9049,Hafiz,Beverages,Health Drinks,Rourkela,13-02-2016,East,2009,0.35,562.52,Odhisa
OD9050,Sharon,Fruits & Veggies,Fresh Vegetables,Kochi,13-03-2018,South,1801,0.14,702.39,Kerela
OD9051,Shree,Fruits & Veggies,Fresh Vegetables,Kanpur,03-01-2016,North,1530,0.26,306,Uttar Pradesh
OD9052,Mathew,Beverages,Soft Drinks,Ajmer,18-04-2016,West,727,0.15,109.05,Rajasthan
OD9053,Yadav,Beverages,Health Drinks,Amritsar,13-03-2018,North,1935,0.18,135.45,Punjab
OD9054,Rumaiza,Snacks,Cookies,Chandigarh,06-09-2016,North,519,0.29,140.13,Punjab
OD9055,Malik,Snacks,Chocolates,Trivandrum,22-05-2016,South,873,0.27,314.28,Kerela
OD9056,Mathew,Food Grains,Dals & Pulses,Rourkela,26-11-2016,East,1430,0.15,400.4,Odhisa
OD9057,Ramesh,Snacks,Chocolates,Jamshedpur,06-05-2016,East,1654,0.23,512.74,Jharkhand
OD9058,Krithika,Beverages,Health Drinks,Kanpur,19-09-2017,North,1524,0.24,259.08,Uttar Pradesh
OD9059,Kumar,Fruits & Veggies,Organic Vegetables,Moradabad,21-10-2017,North,2051,0.27,635.81,Uttar Pradesh
OD9060,Sharon,Oil & Masala,Spices,Varanasi,06-01-2016,North,2138,0.12,149.66,Uttar Pradesh
OD9061,Veronica,Beverages,Soft Drinks,Jamshedpur,15-01-2016,East,1021,0.22,316.51,Jharkhand
OD9062,Sabeela,Fruits & Veggies,Organic Vegetables,Lucknow,22-12-2017,North,2003,0.3,540.81,Uttar Pradesh
OD9063,Shree,Oil & Masala,Masalas,Jhansi,23-02-2017,East,670,0.35,100.5,Jharkhand
OD9064,Shree,"Eggs, Meat & Fish",Chicken,Kochi,18-08-2018,South,1615,0.31,193.8,Kerela
OD9065,Ridhesh,Oil & Masala,Edible Oil & Ghee,Meerut,12-09-2018,North,1947,0.16,447.81,Uttar Pradesh
OD9066,Anu,Food Grains,Dals & Pulses,Madurai,28-12-2018,South,1423,0.16,213.45,Tamil Nadu
OD9067,Muneer,Fruits & Veggies,Fresh Fruits,Chandigarh,10-08-2018,North,1953,0.19,468.72,Punjab
OD9068,Willams,Beverages,Soft Drinks,Rourkela,09-12-2017,East,550,0.34,209,Odhisa
OD9069,Shree,Snacks,Cookies,Trivandrum,14-01-2018,South,1666,0.29,249.9,Kerela
OD9070,Vidya,Food Grains,Organic Staples,Surat,23-08-2017,West,2109,0.1,168.72,Gujarat
OD9071,Sharon,Oil & Masala,Spices,Surat,16-11-2018,West,562,0.33,207.94,Gujarat
OD9072,Akash,Beverages,Health Drinks,Jamshedpur,23-07-2017,East,985,0.15,403.85,Jharkhand
OD9073,Malik,Fruits & Veggies,Fresh Vegetables,Chandigarh,02-03-2016,North,1512,0.14,589.68,Punjab
OD9074,Yadav,Beverages,Soft Drinks,Kanpur,20-02-2018,North,956,0.13,152.96,Uttar Pradesh
OD9075,Roshan,Beverages,Health Drinks,Chandigarh,30-05-2017,North,1868,0.3,354.92,Punjab
OD9076,Akash,Snacks,Noodles,Varanasi,27-02-2017,North,2043,0.1,755.91,Uttar Pradesh
OD9077,Amrish,Bakery,Breads & Buns,Varanasi,18-04-2018,North,667,0.22,166.75,Uttar Pradesh
OD9078,Ganesh,"Eggs, Meat & Fish",Eggs,Chandigarh,02-01-2017,North,1566,0.27,407.16,Punjab
OD9079,Amy,Snacks,Chocolates,Lucknow,14-01-2018,North,1649,0.12,478.21,Uttar Pradesh
OD9080,Jackson,Snacks,Cookies,Ajmer,28-07-2017,West,693,0.32,166.32,Rajasthan
OD9081,Anu,Fruits & Veggies,Organic Fruits,Nashik,19-02-2015,West,505,0.34,196.95,Maharashtra
OD9082,Arutra,Bakery,Cakes,Pune,15-10-2017,West,1055,0.32,253.2,Maharashtra
OD9083,Amrish,Bakery,Biscuits,Pune,28-08-2017,West,2389,0.35,215.01,Maharashtra
OD9084,Shree,Snacks,Chocolates,Trivandrum,14-01-2018,South,2167,0.22,736.78,Kerela
OD9085,Komal,Fruits & Veggies,Fresh Fruits,Nashik,18-11-2015,West,1556,0.16,482.36,Maharashtra
OD9086,Willams,Snacks,Chocolates,Lucknow,05-06-2015,North,1391,0.35,431.21,Uttar Pradesh
OD9087,Ridhesh,Snacks,Noodles,Ajmer,25-06-2018,West,1892,0.12,851.4,Rajasthan
OD9088,Amy,Snacks,Noodles,Jhansi,20-02-2018,East,1891,0.23,567.3,Jharkhand
OD9089,Jonas,Oil & Masala,Edible Oil & Ghee,Gorakhpur,15-10-2017,East,1259,0.35,151.08,Uttar Pradesh
OD9090,Akash,Oil & Masala,Edible Oil & Ghee,Nashik,30-05-2017,West,1354,0.11,135.4,Maharashtra
OD9091,Ganesh,Food Grains,Rice,Madurai,20-02-2015,South,1451,0.31,551.38,Tamil Nadu
OD9092,Sheeba,"Eggs, Meat & Fish",Fish,Kanpur,31-03-2017,North,1652,0.19,264.32,Uttar Pradesh
OD9093,Ramesh,Bakery,Cakes,Coimbatore,24-10-2017,South,736,0.17,95.68,Tamil Nadu
OD9094,Ravi,Fruits & Veggies,Fresh Vegetables,Rourkela,30-04-2018,East,1196,0.15,203.32,Odhisa
OD9095,Willams,Snacks,Noodles,Kochi,17-05-2015,South,767,0.11,61.36,Kerela
OD9096,Esther,Snacks,Noodles,Pune,18-03-2015,West,801,0.25,64.08,Maharashtra
OD9097,Sabeela,Oil & Masala,Spices,Chandigarh,19-01-2018,North,2138,0.19,598.64,Punjab
OD9098,Ravi,"Eggs, Meat & Fish",Eggs,Pune,23-08-2017,West,1311,0.27,367.08,Maharashtra
OD9099,Jackson,Snacks,Noodles,Moradabad,22-08-2017,North,1815,0.31,127.05,Uttar Pradesh
OD9100,Haseena,Bakery,Cakes,Nashik,16-01-2015,West,2396,0.2,551.08,Maharashtra
OD9101,Amrish,Food Grains,Dals & Pulses,Bikaner,15-04-2015,West,2266,0.32,589.16,Rajasthan
OD9102,Surya,Beverages,Soft Drinks,Jodhpur,21-04-2016,West,856,0.18,273.92,Rajasthan
OD9103,Jackson,Bakery,Cakes,Trivandrum,28-08-2018,South,1467,0.17,396.09,Kerela
OD9104,Esther,Bakery,Breads & Buns,Jodhpur,22-10-2018,West,1383,0.15,221.28,Rajasthan
OD9105,Sudeep,Snacks,Cookies,Surat,22-12-2016,West,1769,0.33,495.32,Gujarat
OD9106,Peer,Beverages,Health Drinks,Varanasi,16-11-2015,North,2493,0.11,448.74,Uttar Pradesh
OD9107,Veena,"Eggs, Meat & Fish",Fish,Bikaner,24-09-2016,West,1699,0.16,169.9,Rajasthan
OD9108,Adavan,"Eggs, Meat & Fish",Fish,Rajkot,21-01-2018,West,1016,0.3,314.96,Gujarat
OD9109,Sudha,Oil & Masala,Spices,Nashik,15-10-2017,West,1858,0.24,836.1,Maharashtra
OD9110,Hussain,Beverages,Health Drinks,Rourkela,01-09-2016,East,821,0.27,65.68,Odhisa
OD9111,Surya,"Eggs, Meat & Fish",Eggs,Patna,23-08-2017,East,2191,0.34,328.65,Bihar
OD9112,Kumar,Snacks,Cookies,Pune,17-12-2018,West,1186,0.18,71.16,Maharashtra
OD9113,Sundar,"Eggs, Meat & Fish",Mutton,Madurai,06-06-2015,South,1438,0.16,647.1,Tamil Nadu
OD9114,Sheeba,"Eggs, Meat & Fish",Fish,Coimbatore,17-02-2016,South,2225,0.28,534,Tamil Nadu
OD9115,Esther,Fruits & Veggies,Organic Vegetables,Jamshedpur,18-11-2017,East,959,0.32,249.34,Jharkhand
OD9116,Willams,"Eggs, Meat & Fish",Mutton,Ajmer,30-05-2017,West,605,0.25,145.2,Rajasthan
OD9117,Esther,Food Grains,Organic Staples,Lucknow,28-08-2018,North,2109,0.21,421.8,Uttar Pradesh
OD9118,Amrish,Food Grains,Rice,Jodhpur,13-05-2015,West,980,0.16,294,Rajasthan
OD9119,Esther,Bakery,Biscuits,Ajmer,30-05-2017,West,957,0.12,229.68,Rajasthan
OD9120,Kumar,Beverages,Soft Drinks,Varanasi,04-06-2017,North,1614,0.12,516.48,Uttar Pradesh
OD9121,Haseena,Oil & Masala,Edible Oil & Ghee,Jodhpur,21-01-2018,West,1842,0.25,515.76,Rajasthan
OD9122,Peer,Beverages,Soft Drinks,Coimbatore,14-01-2018,South,1087,0.32,250.01,Tamil Nadu
OD9123,Sudeep,Oil & Masala,Edible Oil & Ghee,Meerut,02-12-2018,North,746,0.2,59.68,Uttar Pradesh
OD9124,Peer,Snacks,Chocolates,Dhanbad,28-12-2018,East,1250,0.13,525,Jharkhand
OD9125,Yadav,Fruits & Veggies,Organic Vegetables,Rajkot,16-11-2015,West,2421,0.25,702.09,Gujarat
OD9126,Haseena,"Eggs, Meat & Fish",Eggs,Rourkela,29-05-2018,East,1032,0.19,185.76,Odhisa
OD9127,Akash,Fruits & Veggies,Organic Fruits,Nashik,17-04-2017,West,2147,0.27,880.27,Maharashtra
OD9128,Sabeela,Food Grains,Dals & Pulses,Varanasi,26-06-2017,North,1230,0.29,455.1,Uttar Pradesh
OD9129,Jackson,Food Grains,Atta & Flour,Surat,01-09-2015,West,1355,0.32,298.1,Gujarat
OD9130,Veena,"Eggs, Meat & Fish",Chicken,Moradabad,16-11-2015,North,1497,0.31,464.07,Uttar Pradesh
OD9131,Kumar,Snacks,Noodles,Patna,14-01-2018,East,2013,0.21,161.04,Bihar
OD9132,Rumaiza,Beverages,Soft Drinks,Amritsar,14-11-2018,North,786,0.25,275.1,Punjab
OD9133,James,"Eggs, Meat & Fish",Mutton,Amritsar,15-10-2017,North,2344,0.2,632.88,Punjab
OD9134,Roshan,"Eggs, Meat & Fish",Mutton,Rourkela,16-11-2015,East,1750,0.33,472.5,Odhisa
OD9135,Malik,Fruits & Veggies,Organic Vegetables,Gorakhpur,30-05-2017,East,2312,0.33,531.76,Uttar Pradesh
OD9136,Vince,Oil & Masala,Spices,Patna,13-05-2016,East,631,0.25,164.06,Bihar
OD9137,Hafiz,Food Grains,Atta & Flour,Moradabad,28-07-2017,North,1319,0.33,290.18,Uttar Pradesh
OD9138,Surya,"Eggs, Meat & Fish",Eggs,Varanasi,15-10-2017,North,2000,0.16,380,Uttar Pradesh
OD9139,Hussain,Food Grains,Dals & Pulses,Trivandrum,30-05-2017,South,1134,0.23,192.78,Kerela
OD9140,Harish,Snacks,Noodles,Varanasi,22-02-2017,North,1587,0.1,174.57,Uttar Pradesh
OD9141,Verma,Food Grains,Atta & Flour,Pune,16-03-2018,West,737,0.2,331.65,Maharashtra
OD9142,Hafiz,"Eggs, Meat & Fish",Mutton,Jodhpur,15-10-2016,West,1505,0.35,316.05,Rajasthan
OD9143,Akash,Snacks,Cookies,Madurai,25-07-2017,South,1544,0.31,216.16,Tamil Nadu
OD9144,Jonas,Snacks,Noodles,Ajmer,16-07-2018,West,1860,0.11,837,Rajasthan
OD9145,Vince,"Eggs, Meat & Fish",Eggs,Amritsar,08-12-2018,North,2065,0.15,206.5,Punjab
OD9146,Mathew,Snacks,Chocolates,Gorakhpur,31-10-2018,East,585,0.35,257.4,Uttar Pradesh
OD9147,Komal,Fruits & Veggies,Fresh Vegetables,Ajmer,18-11-2017,West,1014,0.13,375.18,Rajasthan
OD9148,Yusuf,Bakery,Biscuits,Surat,22-01-2017,West,2254,0.35,495.88,Gujarat
OD9149,Sudeep,Fruits & Veggies,Fresh Fruits,Dhanbad,25-09-2015,East,2049,0.11,860.58,Jharkhand
OD9150,Shree,"Eggs, Meat & Fish",Chicken,Bikaner,01-07-2017,West,2244,0.15,852.72,Rajasthan
OD9151,Esther,Bakery,Cakes,Varanasi,23-04-2017,North,1194,0.29,202.98,Uttar Pradesh
OD9152,Peer,Bakery,Breads & Buns,Nashik,23-11-2015,West,706,0.34,35.3,Maharashtra
OD9153,Verma,Fruits & Veggies,Fresh Vegetables,Ajmer,18-11-2017,West,1351,0.15,81.06,Rajasthan
OD9154,Krithika,Beverages,Soft Drinks,Kanpur,18-04-2017,North,1386,0.27,304.92,Uttar Pradesh
OD9155,Shah,Bakery,Biscuits,Bikaner,20-01-2015,West,889,0.12,302.26,Rajasthan
OD9156,Surya,Fruits & Veggies,Fresh Fruits,Kanpur,30-04-2016,North,1619,0.12,679.98,Uttar Pradesh
OD9157,Krithika,"Eggs, Meat & Fish",Chicken,Nashik,25-04-2015,West,2145,0.35,514.8,Maharashtra
OD9158,Sheeba,Beverages,Soft Drinks,Jhansi,18-11-2017,East,510,0.31,117.3,Jharkhand
OD9159,Mathew,Oil & Masala,Edible Oil & Ghee,Kanpur,22-04-2017,North,1843,0.32,737.2,Uttar Pradesh
OD9160,Vidya,Oil & Masala,Spices,Pune,27-06-2017,West,1159,0.2,278.16,Maharashtra
OD9161,Vidya,"Eggs, Meat & Fish",Chicken,Coimbatore,26-10-2018,South,1698,0.21,118.86,Tamil Nadu
OD9162,Kumar,Oil & Masala,Edible Oil & Ghee,Jodhpur,17-08-2018,West,1160,0.31,162.4,Rajasthan
OD9163,Arutra,Bakery,Cakes,Jamshedpur,16-06-2015,East,1951,0.15,370.69,Jharkhand
OD9164,Yadav,"Eggs, Meat & Fish",Fish,Moradabad,25-04-2015,North,1881,0.16,583.11,Uttar Pradesh
OD9165,Anu,"Eggs, Meat & Fish",Eggs,Jodhpur,17-08-2018,West,508,0.1,71.12,Rajasthan
OD9166,Verma,Beverages,Soft Drinks,Moradabad,24-10-2017,North,1960,0.29,725.2,Uttar Pradesh
OD9167,Harish,Food Grains,Organic Staples,Madurai,23-02-2015,South,2085,0.16,938.25,Tamil Nadu
OD9168,Yusuf,Bakery,Biscuits,Nashik,12-09-2015,West,653,0.31,143.66,Maharashtra
OD9169,Yadav,Snacks,Chocolates,Kochi,17-01-2018,South,1822,0.14,255.08,Kerela
OD9170,Amrish,Beverages,Soft Drinks,Ajmer,17-03-2018,West,780,0.22,171.6,Rajasthan
OD9171,Arutra,Snacks,Chocolates,Meerut,23-02-2016,North,2113,0.28,253.56,Uttar Pradesh
OD9172,Ravi,Fruits & Veggies,Fresh Vegetables,Bikaner,27-12-2016,West,2391,0.19,358.65,Rajasthan
OD9173,Mathew,Oil & Masala,Masalas,Gorakhpur,18-04-2017,East,2330,0.26,186.4,Uttar Pradesh
OD9174,Amrish,"Eggs, Meat & Fish",Mutton,Madurai,01-08-2015,South,2497,0.3,399.52,Tamil Nadu
OD9175,Akash,Fruits & Veggies,Fresh Fruits,Dhanbad,20-07-2015,East,876,0.3,254.04,Jharkhand
OD9176,Komal,Beverages,Health Drinks,Coimbatore,31-08-2016,South,865,0.21,328.7,Tamil Nadu
OD9177,Surya,Fruits & Veggies,Fresh Vegetables,Amritsar,15-04-2018,North,1583,0.1,158.3,Punjab
OD9178,Sharon,Bakery,Cakes,Pune,16-04-2018,West,585,0.28,87.75,Maharashtra
OD9179,Harish,"Eggs, Meat & Fish",Mutton,Dhanbad,19-06-2016,East,2394,0.21,742.14,Jharkhand
OD9180,Arvind,Fruits & Veggies,Organic Fruits,Jamshedpur,21-06-2018,East,1044,0.3,271.44,Jharkhand
OD9181,Kumar,Bakery,Cakes,Kanpur,13-08-2018,North,2246,0.1,157.22,Uttar Pradesh
